Date,User,Trans/calls
05-06-2020,EJENIRO ,127
05-06-2020,EJIAYZH ,262
05-06-2020,EMACATL ,1
05-06-2020,EMAVARN ,17
05-06-2020,EMMGWCI ,36
05-06-2020,EMRIDOM ,16
05-06-2020,EMWCBO  ,6
05-06-2020,EMWRRSQ ,1043
05-06-2020,ENCKHLN ,7
05-06-2020,ENVCOMP ,72
05-06-2020,EPKPASA ,11
05-06-2020,EPVDANA ,1
05-06-2020,ERLICAC ,113
05-06-2020,ESNJKMR ,1729
05-06-2020,ESUTRAY ,29
05-06-2020,ESWBAPP ,66748
05-06-2020,ESZASPT ,34
05-06-2020,EZMANIR ,190
05-06-2020,GWSCM1  ,152
05-06-2020,LTECCAU ,56
05-06-2020,PDMPRIM ,74
05-06-2020,RBSG2CA ,8340
05-06-2020,RCSCI1  ,19163
05-06-2020,RMSUSEP ,71
05-06-2020,SGSNINFR,81
05-06-2020,SUPERCM ,25185
05-06-2020,TEIPEFR ,7
05-06-2020,U1PDSRV ,302
05-06-2020,V1DPRO  ,715
05-06-2020,V1GSMCM ,2178
05-06-2020,V1PISAP ,77
05-06-2020,V2PDRW  ,1460
05-06-2020,XIGACKI ,2
05-06-2020,XSRKAND ,45
05-06-2020,ZAPHOD1 ,74
05-06-2020,ZHUYLON ,5
05-06-2020,ZSWEARS ,1
06-06-2020,ADPAURE ,4
06-06-2020,ADPAUTO ,25
06-06-2020,CIFLASH ,1
06-06-2020,EBRIMOR ,1
06-06-2020,ECHUNLA ,25
06-06-2020,ECIBANU ,619
06-06-2020,EEICMNA ,1
06-06-2020,EEUTSSN ,1197
06-06-2020,EIANOLB ,26
06-06-2020,EJIAYZH ,44
06-06-2020,EJUAZER ,3
06-06-2020,EMWCBO  ,32
06-06-2020,EMWRRSQ ,584
06-06-2020,ENORBUK ,31
06-06-2020,ENVCOMP ,72
06-06-2020,EPAALEI ,5
06-06-2020,ESDIVEE ,9
06-06-2020,ESNJKMR ,915
06-06-2020,ESUTRAY ,4
06-06-2020,EZAPMIG ,6
06-06-2020,GWSCM1  ,56
06-06-2020,RBSG2CA ,4642
06-06-2020,RCSCI1  ,820
06-06-2020,RMSUSEP ,88
06-06-2020,SGSNINFR,2
06-06-2020,SUPERCM ,23918
06-06-2020,U1PDSRV ,174
06-06-2020,V1DPRO  ,724
06-06-2020,V1GSMCM ,2161
06-06-2020,V2PDRW  ,1440
06-06-2020,ZSWEARS ,1
07-06-2020,CIFLASH ,30
07-06-2020,ECHUNLA ,2
07-06-2020,ECIBANU ,576
07-06-2020,EJUAZER ,3
07-06-2020,EMWCBO  ,1
07-06-2020,EMWRRSQ ,579
07-06-2020,ENVCOMP ,72
07-06-2020,ESNJKMR ,864
07-06-2020,GWSCM1  ,16
07-06-2020,RBSG2CA ,2789
07-06-2020,RMSUSEP ,45
07-06-2020,SGSNINFR,2
07-06-2020,SUPERCM ,27521
07-06-2020,U1PDSRV ,155
07-06-2020,V1DPRO  ,720
07-06-2020,V1GSMCM ,2158
07-06-2020,V1PISAP ,1
07-06-2020,V2PDRW  ,1440
08-06-2020,ADPAUTO ,124
08-06-2020,BAZAAR  ,688
08-06-2020,BCATJOB ,34
08-06-2020,ECHUNLA ,1
08-06-2020,ECIBANU ,362
08-06-2020,EDXPOPS ,126
08-06-2020,EEICMNA ,38
08-06-2020,EELITIM ,10
08-06-2020,EEUTSSN ,25
08-06-2020,EFEATST ,3
08-06-2020,EJUAZER ,46
08-06-2020,EKILGYO ,26
08-06-2020,ELEERIK ,93
08-06-2020,EMMGWCI ,4
08-06-2020,EMWCBO  ,1
08-06-2020,EMWRRSQ ,849
08-06-2020,ENCKHLN ,146
08-06-2020,ENVCOMP ,72
08-06-2020,EPAALEI ,39
08-06-2020,ERAMMRA ,24
08-06-2020,ERVSICA ,2
08-06-2020,ESDIVEE ,6
08-06-2020,ESNJKMR ,587
08-06-2020,ESWBAPP ,127113
08-06-2020,ESZASPT ,19
08-06-2020,ETKCUA  ,1
08-06-2020,ETKDAA  ,6
08-06-2020,ETKVST  ,2
08-06-2020,ETOBGRA ,54
08-06-2020,EZANTNI ,71
08-06-2020,GWSCM1  ,138
08-06-2020,KACXAPI ,17
08-06-2020,LTECCAU ,311
08-06-2020,PDMPRIM ,49
08-06-2020,RBSG2CA ,9030
08-06-2020,RCSCI1  ,5631
08-06-2020,RMSUSEP ,108
08-06-2020,SGSNINFR,32
08-06-2020,SUPERCM ,29794
08-06-2020,TEIPEFR ,17
08-06-2020,U1PDSRV ,341
08-06-2020,V1DPRO  ,720
08-06-2020,V1GSMCM ,2197
08-06-2020,V1PISAP ,83
08-06-2020,V1PRIMPP,33
08-06-2020,V2PDRW  ,1465
08-06-2020,XSRKAND ,212
08-06-2020,ZHUYLON ,1
08-06-2020,ZSAGGIR ,2
08-06-2020,ZSWEARS ,1
09-06-2020,ADPAUTO ,8
09-06-2020,BAZAAR  ,124
09-06-2020,BCATJOB ,1
09-06-2020,ECAMAAN ,2
09-06-2020,EDXPOPS ,17
09-06-2020,EEDAUMI ,2
09-06-2020,EEICMNA ,4
09-06-2020,EEUTSSN ,9
09-06-2020,EGEOCRI ,329
09-06-2020,EIDNLAI ,323
09-06-2020,EIRNKDR ,987
09-06-2020,EJENIRO ,152
09-06-2020,EKILGYO ,1
09-06-2020,ELEERIK ,1
09-06-2020,EMAVARN ,1
09-06-2020,EMMGWCI ,4
09-06-2020,EMWCBO  ,1
09-06-2020,ENVCOMP ,72
09-06-2020,EORRMAC ,3
09-06-2020,ERLICAC ,153
09-06-2020,ESNJKMR ,1
09-06-2020,ESWBAPP ,99887
09-06-2020,ETKVST  ,3
09-06-2020,EZMANIR ,46
09-06-2020,GWSCM1  ,138
09-06-2020,LGAUTO  ,3
09-06-2020,LTECCAU ,407
09-06-2020,PDMPRIM ,65
09-06-2020,RBSG2CA ,5413
09-06-2020,RCSCI1  ,8705
09-06-2020,RMSUSEP ,108
09-06-2020,SGSNINFR,31
09-06-2020,SUPERCM ,29643
09-06-2020,TEIPEFR ,9
09-06-2020,U1PDSRV ,277
09-06-2020,V1DPRO  ,718
09-06-2020,V1GSMCM ,2220
09-06-2020,V1PISAP ,159
09-06-2020,V2PDRW  ,1443
09-06-2020,XSRKAND ,528
09-06-2020,ZDEMSAG ,1
09-06-2020,ZHUYLON ,1
09-06-2020,ZSWEARS ,1
10-06-2020,ADPAUTO ,6
10-06-2020,ADPKIBA ,2
10-06-2020,BAZAAR  ,1268
10-06-2020,BCATJOB ,3
10-06-2020,ECAMAAN ,2
10-06-2020,ECIBANU ,1
10-06-2020,EDXPOPS ,2
10-06-2020,EEDAUMI ,7
10-06-2020,EELITIM ,5
10-06-2020,EEUTSSN ,1
10-06-2020,EFEATST ,2
10-06-2020,EGEOCRI ,136
10-06-2020,EIDNLAI ,235
10-06-2020,EIRNKDR ,294
10-06-2020,EJENIRO ,44
10-06-2020,EJUAZER ,2
10-06-2020,EKINKNY ,98
10-06-2020,ELEERIK ,2
10-06-2020,EMMGWCI ,4
10-06-2020,EMWRRSQ ,3
10-06-2020,ENVCOMP ,72
10-06-2020,EORRMAC ,92
10-06-2020,EPVDANA ,225
10-06-2020,ERACOSM ,485
10-06-2020,ERLICAC ,120
10-06-2020,ERVSUSV ,11
10-06-2020,ESWBAPP ,49123
10-06-2020,ETKTEBE ,1
10-06-2020,EVIOLST ,22
10-06-2020,EZHNZAA ,36
10-06-2020,EZMANIR ,47
10-06-2020,GWSCM1  ,120
10-06-2020,LTECCAU ,10
10-06-2020,PDMPRIM ,96
10-06-2020,RBSG2CA ,1481
10-06-2020,RCSCI1  ,26633
10-06-2020,RMSUSEP ,138
10-06-2020,SGSNINFR,122
10-06-2020,SUPERCM ,24694
10-06-2020,TEIPEFR ,6
10-06-2020,U1PDSRV ,304
10-06-2020,V1DPRO  ,716
10-06-2020,V1GSMCM ,2171
10-06-2020,V1PISAP ,98
10-06-2020,V2PDRW  ,1443
10-06-2020,XSRKAND ,1
10-06-2020,ZSAGGIR ,17
10-06-2020,ZSWEARS ,1
11-06-2020,ADPAUTO ,7
11-06-2020,BAZAAR  ,1113
11-06-2020,ECHUNLA ,1
11-06-2020,ECIBANU ,1
11-06-2020,EDONXUE ,62
11-06-2020,EDXPOPS ,6
11-06-2020,EEUTSSN ,7
11-06-2020,EFEATST ,1
11-06-2020,EGEOCRI ,142
11-06-2020,EIANOLB ,1
11-06-2020,EIDNLAI ,488
11-06-2020,EIRNKDR ,98
11-06-2020,EJENIRO ,172
11-06-2020,EMMGWCI ,4
11-06-2020,EMWCBO  ,2
11-06-2020,EMWMAOL ,20
11-06-2020,EMWRRSQ ,5
11-06-2020,ENVCOMP ,72
11-06-2020,EORRMAC ,162
11-06-2020,EPVDANA ,212
11-06-2020,ERACOSM ,476
11-06-2020,ERAMMRA ,4
11-06-2020,ERLICAC ,193
11-06-2020,ESNJKMR ,22
11-06-2020,ESWBAPP ,73108
11-06-2020,ESZASPT ,17
11-06-2020,EVIOLST ,132
11-06-2020,EZMANIR ,101
11-06-2020,EZRENJI ,16
11-06-2020,GWSCM1  ,161
11-06-2020,KABUILD ,1
11-06-2020,LGAUTO  ,9
11-06-2020,PDMPRIM ,46
11-06-2020,RBSG2CA ,339
11-06-2020,RCSCI1  ,18112
11-06-2020,RMSUSEP ,82
11-06-2020,SGSNINFR,68
11-06-2020,SUPERCM ,11129
11-06-2020,TEIPEFR ,10
11-06-2020,U1PDSRV ,298
11-06-2020,V1DPRO  ,720
11-06-2020,V1GSMCM ,2193
11-06-2020,V1PISAP ,79
11-06-2020,V2PDRW  ,1441
11-06-2020,XIGSOKA ,3
11-06-2020,XSRKAND ,2972
11-06-2020,XVASMAL ,6
11-06-2020,ZAPHOD1 ,4
11-06-2020,ZHUYLON ,9
11-06-2020,ZQUAKHO ,8
11-06-2020,ZSAGGIR ,16
11-06-2020,ZSWEARS ,1
12-06-2020,ADPAUTO ,7
12-06-2020,ADPKIBA ,1
12-06-2020,BAZAAR  ,400
12-06-2020,BSSCICD ,24
12-06-2020,ECHUNLA ,6
12-06-2020,ECIBANU ,3
12-06-2020,EDXPOPS ,2
12-06-2020,EEUTSSN ,2
12-06-2020,EIANOLB ,1
12-06-2020,EIDNLAI ,140
12-06-2020,EINDULP ,8
12-06-2020,EIRNKDR ,152
12-06-2020,EJENIRO ,191
12-06-2020,EMMGWCI ,4
12-06-2020,EMWCBO  ,2
12-06-2020,ENCKHLN ,2
12-06-2020,ENVCOMP ,72
12-06-2020,EORRMAC ,118
12-06-2020,EORSUAF ,39
12-06-2020,ERACOSM ,343
12-06-2020,ERLICAC ,73
12-06-2020,ESDIVEE ,3
12-06-2020,ESNJKMR ,4
12-06-2020,ESUTRAY ,1
12-06-2020,ESWBAPP ,81072
12-06-2020,ETAUVII ,16
12-06-2020,EVIOLST ,146
12-06-2020,EZAPMIG ,1
12-06-2020,EZMANIR ,309
12-06-2020,GWSCM1  ,153
12-06-2020,LGAUTO  ,12
12-06-2020,PDMPRIM ,44
12-06-2020,RBSG2CA ,607
12-06-2020,RCSCI1  ,19731
12-06-2020,RMSUSEP ,66
12-06-2020,SGSNINFR,77
12-06-2020,SUPERCM ,12742
12-06-2020,TEIPEFR ,8
12-06-2020,U1PDSRV ,264
12-06-2020,V1DPRO  ,720
12-06-2020,V1GSMCM ,2204
12-06-2020,V1PISAP ,55
12-06-2020,V2PDRW  ,1297
12-06-2020,XSRKAND ,1346
12-06-2020,XVASMAL ,1
12-06-2020,ZHUYLON ,2
12-06-2020,ZQUAKHO ,1
12-06-2020,ZSAGGIR ,3
12-06-2020,ZSWEARS ,1
13-06-2020,BAZAAR  ,48899
13-06-2020,ENVCOMP ,72
13-06-2020,EZMANIR ,65
13-06-2020,GWSCM1  ,8
13-06-2020,RBSG2CA ,28
13-06-2020,RMSUSEP ,51
13-06-2020,SUPERCM ,8197
13-06-2020,U1PDSRV ,195
13-06-2020,V1DPRO  ,765
13-06-2020,V1GSMCM ,2161
14-06-2020,BAZAAR  ,419746
14-06-2020,ENVCOMP ,72
14-06-2020,EZMANIR ,1087
14-06-2020,GWSCM1  ,40
14-06-2020,PDMPRIM ,2
14-06-2020,RBSG2CA ,3
14-06-2020,RCSCI1  ,2295
14-06-2020,RMSUSEP ,95
14-06-2020,SGSNINFR,2
14-06-2020,SUPERCM ,8194
14-06-2020,U1PDSRV ,137
14-06-2020,V1DPRO  ,714
14-06-2020,V1GSMCM ,2160
14-06-2020,V1PISAP ,1
15-06-2020,BAZAAR  ,74
15-06-2020,EELITIM ,4
15-06-2020,EFEATST ,1
15-06-2020,EGEOCRI ,197
15-06-2020,EIDNLAI ,69
15-06-2020,EINDULP ,10
15-06-2020,EIRNKDR ,323
15-06-2020,EJENIRO ,146
15-06-2020,EMIAMLI ,23
15-06-2020,EMMGWCI ,4
15-06-2020,ENVCOMP ,72
15-06-2020,EORRMAC ,142
15-06-2020,EPVDANA ,348
15-06-2020,ERACOSM ,182
15-06-2020,ERLICAC ,50
15-06-2020,ESWBAPP ,44515
15-06-2020,ETKTEBE ,1
15-06-2020,EVIOLST ,55
15-06-2020,EZMANIR ,60
15-06-2020,GWSCM1  ,180
15-06-2020,LGAUTO  ,18
15-06-2020,PDMPRIM ,69
15-06-2020,RBSG2CA ,116
15-06-2020,RCSCI1  ,8637
15-06-2020,RMSUSEP ,139
15-06-2020,SGSNINFR,30
15-06-2020,SUPERCM ,13569
15-06-2020,TEIPEFR ,20
15-06-2020,U1PDSRV ,215
15-06-2020,V1DPRO  ,86
15-06-2020,V1GSMCM ,2211
15-06-2020,V1PISAP ,55
15-06-2020,V1PRIMPP,33
15-06-2020,V2PDRW  ,1
15-06-2020,XSRKAND ,429
15-06-2020,XVASMAL ,2
15-06-2020,ZSWEARS ,1
16-06-2020,ADPAUTO ,7
16-06-2020,ADPKIBA ,5
16-06-2020,BAZAAR  ,448
16-06-2020,BCATJOB ,1
16-06-2020,BSSCICD ,21
16-06-2020,EANDCOJ ,2
16-06-2020,ECHUNLA ,3
16-06-2020,ECIBANU ,4
16-06-2020,EDONXUE ,79
16-06-2020,EDXPOPS ,53
16-06-2020,EEICMNA ,8
16-06-2020,EEUTSSN ,13
16-06-2020,EGEOCRI ,155
16-06-2020,EIDNLAI ,69
16-06-2020,EINDULP ,10
16-06-2020,EJENIRO ,134
16-06-2020,EMIAMLI ,68
16-06-2020,EMMGWCI ,4
16-06-2020,EMWCBO  ,5
16-06-2020,EMWMAOL ,12
16-06-2020,ENORBUK ,1
16-06-2020,ENVCOMP ,72
16-06-2020,EORRMAC ,28
16-06-2020,EPKPASA ,2
16-06-2020,EPVDANA ,395
16-06-2020,ERACOSM ,153
16-06-2020,ERLICAC ,2
16-06-2020,ERVLL   ,1
16-06-2020,ERVSCH  ,9
16-06-2020,ESDIVEE ,5
16-06-2020,ESWBAPP ,51807
16-06-2020,ESZBALZ ,8
16-06-2020,EVIOLST ,100
16-06-2020,EZANTNI ,2
16-06-2020,EZHNZAA ,8
16-06-2020,EZMANIR ,293
16-06-2020,EZORSAM ,3403
16-06-2020,GWSCM1  ,174
16-06-2020,KACXAPI ,2
16-06-2020,LGAUTO  ,6
16-06-2020,LTECCAU ,548
16-06-2020,PDMPRIM ,68
16-06-2020,RBSG2CA ,1661
16-06-2020,RCSCI1  ,16790
16-06-2020,RMSUSEP ,129
16-06-2020,SGSNINFR,22
16-06-2020,SUPERCM ,11355
16-06-2020,TEIPEFR ,15
16-06-2020,U1PDSRV ,338
16-06-2020,V1DPRO  ,1
16-06-2020,V1GSMCM ,2196
16-06-2020,V1PISAP ,41
16-06-2020,V2PDRW  ,1328
16-06-2020,XSRKAND ,2740
16-06-2020,XVASMAL ,2
16-06-2020,ZAPHOD1 ,3
17-06-2020,ADPAUTO ,2
17-06-2020,ADPKIBA ,4
17-06-2020,ADPTSEC ,7
17-06-2020,ARWAUTO ,6
17-06-2020,BAZAAR  ,1437
17-06-2020,BSSCICD ,9
17-06-2020,EANDCOJ ,64
17-06-2020,ECIBANU ,3
17-06-2020,EDXPOPS ,68
17-06-2020,EELITIM ,10
17-06-2020,EEUTSSN ,25
17-06-2020,EFEATST ,9
17-06-2020,EGEOCRI ,496
17-06-2020,EIDNLAI ,618
17-06-2020,EINDULP ,5
17-06-2020,EIRNKDR ,268
17-06-2020,EJENIRO ,106
17-06-2020,EMMGWCI ,4
17-06-2020,EMWMAOL ,42
17-06-2020,EMWRRSQ ,7
17-06-2020,ENVCOMP ,72
17-06-2020,EORRMAC ,118
17-06-2020,EPVDANA ,346
17-06-2020,ERACOSM ,402
17-06-2020,ERVSCH  ,11
17-06-2020,ESWBAPP ,51212
17-06-2020,ETKCUA  ,1
17-06-2020,ETKVST  ,5
17-06-2020,EVIOLST ,191
17-06-2020,EZMANIR ,161
17-06-2020,EZNGHEI ,1
17-06-2020,EZORSAM ,4
17-06-2020,GWSCM1  ,196
17-06-2020,IXGANDL ,1
17-06-2020,LTECCAU ,258
17-06-2020,PDMPRIM ,70
17-06-2020,RBSG2CA ,1594
17-06-2020,RCSCI1  ,16193
17-06-2020,RMSUSEP ,156
17-06-2020,SGSNINFR,31
17-06-2020,SUPERCM ,10999
17-06-2020,TEIPEFR ,15
17-06-2020,U1PDSRV ,363
17-06-2020,V1GSMCM ,2203
17-06-2020,V1PISAP ,74
17-06-2020,V2PDRW  ,2160
17-06-2020,XSRKAND ,1042
17-06-2020,XUMEDUB ,1
17-06-2020,XVASMAL ,2
17-06-2020,ZAPHOD1 ,3
17-06-2020,ZCHANAV ,2
17-06-2020,ZDEMSAG ,1
17-06-2020,ZSWEARS ,1
18-06-2020,ADPAUTO ,3
18-06-2020,ADPTSEC ,1
18-06-2020,ARWAUTO ,12
18-06-2020,BAZAAR  ,357
18-06-2020,BEAMEPC ,2
18-06-2020,BSSCICD ,5
18-06-2020,EANDCOJ ,1
18-06-2020,ECAMAAN ,2
18-06-2020,EDONXUE ,5
18-06-2020,EDXPOPS ,11
18-06-2020,EELITIM ,15
18-06-2020,EEUTSSN ,8
18-06-2020,EGEOCRI ,143
18-06-2020,EIANOLB ,1
18-06-2020,EIDNLAI ,187
18-06-2020,EIRNKDR ,134
18-06-2020,EJENIRO ,160
18-06-2020,EMMGWCI ,4
18-06-2020,EMWCBO  ,2
18-06-2020,EMWMAOL ,3
18-06-2020,EMWRRSQ ,1
18-06-2020,ENVCOMP ,72
18-06-2020,EORRMAC ,49
18-06-2020,EPHTEST ,1
18-06-2020,EPVDANA ,385
18-06-2020,ERACOSM ,131
18-06-2020,ERLICAC ,134
18-06-2020,ESWBAPP ,53669
18-06-2020,ESZBALZ ,6
18-06-2020,ETKDAA  ,3
18-06-2020,ETKVST  ,3
18-06-2020,EVIOLST ,164
18-06-2020,EZMANIR ,101
18-06-2020,GWSCM1  ,159
18-06-2020,IXGANDL ,1
18-06-2020,LTECCAU ,66
18-06-2020,PDMPRIM ,122
18-06-2020,RBSG2CA ,123
18-06-2020,RCSCI1  ,5206
18-06-2020,RMSUSEP ,119
18-06-2020,SGSNINFR,9
18-06-2020,SUPERCM ,12261
18-06-2020,TEIPEFR ,19
18-06-2020,U1PDSRV ,264
18-06-2020,V1GSMCM ,2194
18-06-2020,V1PISAP ,217
18-06-2020,V2PDRW  ,2159
18-06-2020,XVASMAL ,3
19-06-2020,ADPKIBA ,1
19-06-2020,ARWAUTO ,3
19-06-2020,BAZAAR  ,629
19-06-2020,BSSCICD ,1
19-06-2020,CIFLASH ,1
19-06-2020,EANDCOJ ,74
19-06-2020,EDXPOPS ,7
19-06-2020,EELITIM ,4
19-06-2020,EEUTSSN ,9
19-06-2020,EGEOCRI ,101
19-06-2020,EIANOLB ,1
19-06-2020,EIDNLAI ,127
19-06-2020,EINDULP ,10
19-06-2020,EIRNKDR ,371
19-06-2020,EJENIRO ,80
19-06-2020,EMIHGUR ,15
19-06-2020,EMMGWCI ,8
19-06-2020,EMWCBO  ,4
19-06-2020,EMWRRSQ ,1
19-06-2020,ENORBUK ,1
19-06-2020,ENVCOMP ,72
19-06-2020,EORRMAC ,52
19-06-2020,EPVDANA ,196
19-06-2020,ERACOSM ,105
19-06-2020,ERLICAC ,44
19-06-2020,ESWBAPP ,20244
19-06-2020,ESZASPT ,9
19-06-2020,ETKCUA  ,2
19-06-2020,EVIOLST ,199
19-06-2020,EZMANIR ,97
19-06-2020,GWSCM1  ,149
19-06-2020,LTECCAU ,21
19-06-2020,PDMPRIM ,158
19-06-2020,RBSG2CA ,384
19-06-2020,RCSCI1  ,4788
19-06-2020,RMSUSEP ,66
19-06-2020,SGSNINFR,12
19-06-2020,SUPERCM ,11884
19-06-2020,TEIPEFR ,2
19-06-2020,U1PDSRV ,209
19-06-2020,V1GSMCM ,2202
19-06-2020,V1PISAP ,65
19-06-2020,V2PDRW  ,2157
19-06-2020,XSRKAND ,886
20-06-2020,ADPKIBA ,14
20-06-2020,BAZAAR  ,781
20-06-2020,BSSCICD ,1
20-06-2020,ECHUNLA ,8
20-06-2020,ECIBANU ,5
20-06-2020,EDXPOPS ,10
20-06-2020,EEUTSSN ,37
20-06-2020,EIANOLB ,3
20-06-2020,EMIHGUR ,50
20-06-2020,EMWCBO  ,28
20-06-2020,EMWMAOL ,32
20-06-2020,ENORBUK ,13
20-06-2020,ENVCOMP ,72
20-06-2020,ESNJKMR ,2
20-06-2020,GWSCM1  ,63
20-06-2020,KABUILD ,1
20-06-2020,PDMPRIM ,5
20-06-2020,RBSG2CA ,28
20-06-2020,RCSCI1  ,1351
20-06-2020,RMSUSEP ,10
20-06-2020,SUPERCM ,8299
20-06-2020,U1PDSRV ,208
20-06-2020,V1DPRO  ,1
20-06-2020,V1GSMCM ,2175
20-06-2020,V1PISAP ,15
20-06-2020,V2PDRW  ,2160
20-06-2020,XSRKAND ,868
20-06-2020,ZQUAKHO ,3
21-06-2020,BAZAAR  ,935
21-06-2020,ECIBANU ,3
21-06-2020,EEUTSSN ,16
21-06-2020,EIANOLB ,1
21-06-2020,EMIHGUR ,51
21-06-2020,ENVCOMP ,72
21-06-2020,ESWBAPP ,11649
21-06-2020,GWSCM1  ,56
21-06-2020,PDMPRIM ,6
21-06-2020,RCSCI1  ,4079
21-06-2020,RMSUSEP ,23
21-06-2020,SGSNINFR,2
21-06-2020,SUPERCM ,8333
21-06-2020,U1PDSRV ,134
21-06-2020,V1GSMCM ,2161
21-06-2020,V2PDRW  ,2160
22-06-2020,ADPAUTO ,13
22-06-2020,ADPKIBA ,4
22-06-2020,BAZAAR  ,357
22-06-2020,BCATJOB ,1
22-06-2020,CIFLASH ,1
22-06-2020,EANDCOJ ,84
22-06-2020,ECHUNLA ,1
22-06-2020,EDONXUE ,942
22-06-2020,EDXPOPS ,1
22-06-2020,EELITIM ,3
22-06-2020,EEUTSSN ,51
22-06-2020,EGEOCRI ,108
22-06-2020,EINDULP ,20
22-06-2020,EJENIRO ,192
22-06-2020,EKINKNY ,268
22-06-2020,EMMGWCI ,4
22-06-2020,EMWCBO  ,9
22-06-2020,EMWMAOL ,2
22-06-2020,EMWRRSQ ,2
22-06-2020,ENORBUK ,1
22-06-2020,ENVCOMP ,72
22-06-2020,ERLICAC ,25
22-06-2020,ESDIVEE ,6
22-06-2020,ESWBAPP ,84118
22-06-2020,ETKDAA  ,3
22-06-2020,EVIOLST ,119
22-06-2020,EZAPMIG ,10
22-06-2020,EZHNZAA ,1
22-06-2020,EZMANIR ,43
22-06-2020,GWSCM1  ,167
22-06-2020,LTECCAU ,166
22-06-2020,PDMPRIM ,120
22-06-2020,RBSG2CA ,1230
22-06-2020,RCSCI1  ,10189
22-06-2020,RMSUSEP ,132
22-06-2020,SGSNINFR,7
22-06-2020,SUPERCM ,10057
22-06-2020,TEIBGIU ,2
22-06-2020,TEIPEFR ,1
22-06-2020,U1PDSRV ,203
22-06-2020,V1GSMCM ,2238
22-06-2020,V1PISAP ,77
22-06-2020,V2PDRW  ,2154
22-06-2020,XSRKAND ,3308
22-06-2020,XVASMAL ,1
22-06-2020,ZSWEARS ,1
23-06-2020,ADPAURE ,1
23-06-2020,ADPAUTO ,11
23-06-2020,BAZAAR  ,6804
23-06-2020,BCATJOB ,2
23-06-2020,EANDCOJ ,146
23-06-2020,EDONXUE ,40
23-06-2020,EDXPOPS ,2
23-06-2020,EEIDOCD ,1
23-06-2020,EEUTSSN ,24
23-06-2020,EFEATST ,1
23-06-2020,EGEOCRI ,99
23-06-2020,EIANOLB ,1
23-06-2020,EIDNLAI ,45
23-06-2020,EJENIRO ,64
23-06-2020,EJIAYZH ,56
23-06-2020,EKINKNY ,270
23-06-2020,EMAVARN ,1
23-06-2020,EMIAMLI ,23
23-06-2020,EMMGWCI ,4
23-06-2020,EMWCBO  ,2
23-06-2020,EMWMAOL ,9
23-06-2020,ENCKHLN ,33
23-06-2020,ENORBUK ,2
23-06-2020,ENVCOMP ,72
23-06-2020,EORSUAF ,39
23-06-2020,EPAALEI ,2
23-06-2020,EPVDANA ,213
23-06-2020,ERACOSM ,47
23-06-2020,ERLICAC ,81
23-06-2020,ERVSCH  ,6
23-06-2020,ESWBAPP ,64264
23-06-2020,ETKERP  ,1
23-06-2020,ETKPEVL ,1
23-06-2020,EVIOLST ,130
23-06-2020,EZAPMIG ,2
23-06-2020,EZHNZAA ,10
23-06-2020,EZMANIR ,59
23-06-2020,GWSCM1  ,142
23-06-2020,PDMPRIM ,60
23-06-2020,RBSG2CA ,1586
23-06-2020,RCSCI1  ,18684
23-06-2020,RMSUSEP ,320
23-06-2020,SGSNINFR,49
23-06-2020,SUPERCM ,12937
23-06-2020,TEIPEFR ,1
23-06-2020,U1PDSRV ,256
23-06-2020,V1GSMCM ,2261
23-06-2020,V1PISAP ,70
23-06-2020,V1PRIMPP,33
23-06-2020,V2PDRW  ,2152
23-06-2020,XSRKAND ,2011
23-06-2020,ZAPHOD1 ,17
23-06-2020,ZSAGGIR ,5
23-06-2020,ZSWEARS ,1
24-06-2020,ADPAUTO ,25
24-06-2020,ADPTSEC ,34
24-06-2020,BAZAAR  ,564
24-06-2020,BCATJOB ,6
24-06-2020,CIFLASH ,7
24-06-2020,EANDCOJ ,163
24-06-2020,EBETABE ,415
24-06-2020,EBRIMOR ,6
24-06-2020,ECAMAAN ,11
24-06-2020,ECARHEL ,1
24-06-2020,ECIBANU ,2
24-06-2020,EDXPOPS ,1
24-06-2020,EEUTSSN ,15
24-06-2020,EFEATST ,5
24-06-2020,EGEOCRI ,241
24-06-2020,EJENIRO ,50
24-06-2020,EMMGWCI ,4
24-06-2020,EMRIDOM ,6
24-06-2020,EMWCBO  ,1
24-06-2020,EMWRRSQ ,31
24-06-2020,ENVCOMP ,72
24-06-2020,EPAALEI ,6
24-06-2020,EPVDANA ,22
24-06-2020,ERACOSM ,20
24-06-2020,ERLICAC ,72
24-06-2020,ERVSCH  ,3
24-06-2020,ESHSONA ,4
24-06-2020,ESWBAPP ,55576
24-06-2020,ETKTEBE ,1
24-06-2020,EVIOLST ,82
24-06-2020,EZMANIR ,197
24-06-2020,GWSCM1  ,181
24-06-2020,PDMPRIM ,55
24-06-2020,RBSG2CA ,1085
24-06-2020,RCSCI1  ,14852
24-06-2020,RMSUSEP ,155
24-06-2020,SGSNINFR,11
24-06-2020,SUPERCM ,15300
24-06-2020,U1PDSRV ,243
24-06-2020,V1GSMCM ,2200
24-06-2020,V1PISAP ,158
24-06-2020,V2PDRW  ,2160
24-06-2020,ZDEMSAG ,7
24-06-2020,ZQUAKHO ,8
24-06-2020,ZSAGGIR ,28
25-06-2020,ADPAUTO ,44
25-06-2020,ADPKIBA ,17
25-06-2020,BAZAAR  ,697
25-06-2020,BCATJOB ,9
25-06-2020,EANDCOJ ,206
25-06-2020,EBETABE ,716
25-06-2020,EBRIMOR ,1
